locus,num_diploids.BCF,num_diploids.FRHF,num_diploids.FRHS,num_diploids.MDF,num_diploids.SJRF,num_diploids.CHLF,num_diploids.BCS,num_diploids.MDS,num_diploids.SRW,num_diploids.ERF,num_diploids.RRF,num_diploids.IGHF,num_diploids.TRF,num_diploids.TRS,num_diploids.BCkF,num_diploids.CRHS,num_diploids.SmRF,num_alleles.BCF,num_alleles.FRHF,num_alleles.FRHS,num_alleles.MDF,num_alleles.SJRF,num_alleles.CHLF,num_alleles.BCS,num_alleles.MDS,num_alleles.SRW,num_alleles.ERF,num_alleles.RRF,num_alleles.IGHF,num_alleles.TRF,num_alleles.TRS,num_alleles.BCkF,num_alleles.CRHS,num_alleles.SmRF,exp_Hz.BCF,exp_Hz.FRHF,exp_Hz.FRHS,exp_Hz.MDF,exp_Hz.SJRF,exp_Hz.CHLF,exp_Hz.BCS,exp_Hz.MDS,exp_Hz.SRW,exp_Hz.ERF,exp_Hz.RRF,exp_Hz.IGHF,exp_Hz.TRF,exp_Hz.TRS,exp_Hz.BCkF,exp_Hz.CRHS,exp_Hz.SmRF,obs_Hz.BCF,obs_Hz.FRHF,obs_Hz.FRHS,obs_Hz.MDF,obs_Hz.SJRF,obs_Hz.CHLF,obs_Hz.BCS,obs_Hz.MDS,obs_Hz.SRW,obs_Hz.ERF,obs_Hz.RRF,obs_Hz.IGHF,obs_Hz.TRF,obs_Hz.TRS,obs_Hz.BCkF,obs_Hz.CRHS,obs_Hz.SmRF
tag_id_2_136,44,102,155,70,79,265,114,81,19,93,91,86,41,46,56,50,46,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,0.650051652892562,0.6725297962322184,0.6341103017689906,0.6372448979591837,0.6201730491908348,0.6550160199359203,0.5408202523853494,0.6409846060051821,0.43628808864265933,0.5427795120823216,0.6201545707040212,0.6216873985938345,0.557703747769185,0.623109640831758,0.6273915816326531,0.5362,0.6377599243856333,0.5909090909090909,0.6568627450980392,0.6451612903225806,0.6857142857142857,0.5443037974683544,0.6792452830188679,0.5263157894736842,0.6790123456790124,0.5789473684210527,0.5483870967741935,0.6043956043956044,0.5813953488372093,0.6341463414634146,0.5652173913043478,0.6428571428571429,0.46,0.6521739130434783
tag_id_2_1382,41,106,158,65,79,268,111,81,31,92,91,92,41,46,56,50,45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.15615704937537167,0.30615877536489844,0.3036973241467713,0.2603550295857988,0.2397051754526518,0.36355535754065493,0.4178232286340394,0.4951226947111721,0.42507804370447444,0.41014886578449894,0.47337278106508873,0.16771030245746688,0.2498512790005949,0.31474480151228734,0.2817283163265305,0.4032,0.45160493827160497,0.12195121951219512,0.24528301886792453,0.310126582278481,0.27692307692307694,0.22784810126582278,0.39552238805970147,0.45045045045045046,0.48148148148148145,0.2903225806451613,0.42391304347826086,0.3956043956043956,0.18478260869565216,0.24390243902439024,0.391304347826087,0.26785714285714285,0.44,0.37777777777777777
tag_id_2_1539,41,106,181,68,79,272,113,81,69,91,91,92,41,45,55,50,46,1,2,2,1,3,2,1,2,1,2,3,1,2,2,2,1,2,0,0.018689925240299,0.016437227190867265,0,0.025076109597820806,0.0073259083044983075,0,0.012269471117207775,0,0.22895785533148172,0.30582055307330025,0,0.024092801903628835,0.021975308641975166,0.10314049586776863,0,0.10278827977315697,0,0.018867924528301886,0.016574585635359115,0,0.02531645569620253,0.007352941176470588,0,0.012345679012345678,0,0.17582417582417584,0.26373626373626374,0,0.024390243902439025,0.022222222222222223,0.07272727272727272,0,0.10869565217391304
tag_id_2_1579,44,103,171,66,79,269,111,78,44,93,91,91,41,46,56,50,46,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,0.6577995867768595,0.6141483645960977,0.6375807940904894,0.6445133149678605,0.6485338887998718,0.614412459750418,0.6173200227254281,0.5785667324128863,0.4930268595041323,0.4508613712567926,0.5256007728535201,0.5997464074387151,0.6433670434265318,0.6190926275992439,0.5330038265306123,0.4606,0.4678638941398866,0.5681818181818182,0.6407766990291263,0.5789473684210527,0.6363636363636364,0.7088607594936709,0.6505576208178439,0.5585585585585585,0.4358974358974359,0.45454545454545453,0.41935483870967744,0.5494505494505495,0.6263736263736264,0.6341463414634146,0.5652173913043478,0.5535714285714286,0.52,0.4782608695652174
tag_id_2_1586,41,104,153,67,79,265,113,81,20,93,92,92,41,45,54,50,44,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0.39113622843545504,0.47337278106508884,0.34288094322696383,0.30830920026732,0.36059926293863165,0.30746885012459946,0.35519617824418515,0.32761774119798814,0.13874999999999993,0.5150306393802753,0.5671668241965974,0.35538752362948955,0.37953599048185604,0.3792592592592593,0.4710219478737998,0.5674,0.5606921487603306,0.24390243902439024,0.4423076923076923,0.32679738562091504,0.34328358208955223,0.379746835443038,0.30943396226415093,0.336283185840708,0.30864197530864196,0.05,0.5376344086021505,0.43478260869565216,0.391304347826087,0.3170731707317073,0.3333333333333333,0.5740740740740741,0.54,0.5454545454545454
tag_id_2_1693,44,106,163,70,79,269,113,81,37,93,91,93,41,46,56,50,45,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,0.6056301652892562,0.5672392310430758,0.6215702510444503,0.5812244897959183,0.5679378304758852,0.4913489310540208,0.5691910094760748,0.60691967687852455,0.21658144631117593,0.21673025783327549,0.2762347542567323,0.40282113539137465,0.47025580011897683,0.3957939508506616,0.4424426020408163,0.26880000000000015,0.4012345679012346,0.6136363636363636,0.5754716981132075,0.6625766871165644,0.5428571428571428,0.569620253164557,0.5204460966542751,0.5663716814159292,0.5679012345679012,0.13513513513513514,0.20430107526881722,0.2857142857142857,0.3225806451612903,0.36585365853658536,0.3695652173913043,0.48214285714285715,0.28,0.28888888888888886
tag_id_2_188,39,106,202,66,79,287,113,78,108,93,92,92,41,46,55,50,46,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,0.5657462195923735,0.5761391954432182,0.5640255857268895,0.5630165289256199,0.5785130588046787,0.520657043305127,0.5164460803508497,0.4730440499671269,0.442772633744856,0.51329633483639725,0.595226843100189,0.44984640831758027,0.19779892920880426,0.429820415879017,0.6672727272727272,0.6334,0.5848298676748582,0.48717948717948717,0.5754716981132075,0.5297029702970297,0.6363636363636364,0.6329113924050633,0.5261324041811847,0.5486725663716814,0.358974358974359,0.48148148148148145,0.46236559139784944,0.5217391304347826,0.42391304347826086,0.17073170731707318,0.45652173913043476,0.7272727272727273,0.66,0.6086956521739131
tag_id_2_1887,44,106,155,70,79,261,107,81,19,91,91,91,41,46,48,49,43,3,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,0.4212293388429752,0.47899608401566407,0.4923413111342352,0.4425510204081633,0.41499759653901636,0.3568870098794791,0.6360380819285527,0.5426764212772444,0.5969529085872576,0.49359980678661997,0.4399830938292477,0.4804371452723101,0.31409875074360494,0.27292060491493375,0.404296875,0.446688879633486,0.3569497025419146,0.4318181818181818,0.44339622641509435,0.47096774193548385,0.44285714285714284,0.379746835443038,0.3524904214559387,0.6728971962616822,0.6049382716049383,0.6842105263157895,0.4945054945054945,0.3956043956043956,0.5604395604395604,0.2926829268292683,0.32608695652173914,0.4375,0.42857142857142855,0.37209302325581395
tag_id_2_20,44,106,199,69,79,276,108,81,100,89,91,86,41,46,45,48,41,3,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,0.5692148760330579,0.56999822000712,0.6038610136107674,0.6520688930896871,0.6339528921647172,0.5719058496114262,0.6141546639231825,0.5998323426306965,0.52685,0.652442873374574,0.6176186450911725,0.585248783126014,0.5327186198691255,0.45108695652173914,0.6718518518518519,0.669921875,0.6130279595478881,0.6136363636363636,0.5943396226415094,0.6180904522613065,0.6811594202898551,0.6708860759493671,0.5942028985507246,0.6296296296296297,0.5185185185185185,0.56,0.7078651685393258,0.5934065934065934,0.5813953488372093,0.5609756097560976,0.5217391304347826,0.7111111111111111,0.6458333333333334,0.6097560975609756
tag_id_2_206,43,104,197,65,79,261,104,79,98,89,90,90,41,46,55,50,44,3,4,4,2,3,4,3,3,2,2,2,2,2,2,2,2,2,0.3491076257436452,0.3719027366863905,0.32635471153598394,0.31999999999999984,0.3159750040057684,0.4877277197927218,0.4455898668639052,0.27695882070181066,0.4208142440649729,0.10604721626057323,0.13401234567901232,0.12444444444444436,0.42385484830458064,0.3957939508506616,0.13487603305785134,0.16379999999999995,0.23553719008264462,0.3488372093023256,0.40384615384615385,0.3553299492385787,0.3076923076923077,0.3670886075949367,0.4942528735632184,0.4230769230769231,0.3037974683544304,0.3979591836734694,0.11235955056179775,0.14444444444444443,0.08888888888888889,0.5609756097560976,0.41304347826086957,0.14545454545454545,0.18,0.22727272727272727
tag_id_2_2222,44,106,202,69,79,286,112,81,108,91,91,92,41,46,56,50,45,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,0.47417355371900827,0.5085884656461374,0.5168733457504167,0.49485402226423025,0.499278961704855,0.5107340212235318,0.4739716198979592,0.4980948026215517,0.4903549382716049,0.2603550295857988,0.33039487984542926,0.3523156899810964,0.2989292088042832,0.4234404536862004,0.4993622448979591,0.4421999999999999,0.49382716049382713,0.36363636363636365,0.5283018867924528,0.5544554455445545,0.34782608695652173,0.5063291139240507,0.506993006993007,0.5,0.5555555555555556,0.4537037037037037,0.26373626373626374,0.3516483516483517,0.3695652173913043,0.3170731707317073,0.5217391304347826,0.5357142857142857,0.5,0.4444444444444444
tag_id_2_234,39,105,160,65,79,270,110,74,24,92,91,92,41,45,56,50,46,5,6,5,6,5,5,5,5,4,5,5,3,3,3,5,5,4,0.6219592373438527,0.6858049886621316,0.68322265625,0.6475739644970414,0.5760294824547348,0.5724759945130317,0.5230165289256198,0.6222607742878012,0.6432291666666667,0.49527410207939515,0.547578794831542,0.49875945179584125,0.4994051160023796,0.5004938271604938,0.4073660714285714,0.46720000000000006,0.5148865784499055,0.6153846153846154,0.7238095238095238,0.75625,0.6,0.6075949367088608,0.5703703703703704,0.4818181818181818,0.5945945945945946,0.5833333333333334,0.41304347826086957,0.6153846153846154,0.5217391304347826,0.5609756097560976,0.6444444444444445,0.32142857142857145,0.52,0.6304347826086957
tag_id_2_2632,33,106,198,56,79,279,106,73,95,92,91,92,40,44,56,50,46,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0.512396694214876,0.488252046991812,0.5151004999489848,0.44945790816326525,0.49327030924531323,0.5194370575917575,0.5167319330722677,0.5305873522236817,0.49063711911357344,0.5082112476370511,0.6636275812099988,0.3019258034026465,0.405,0.5898760330578512,0.5924744897959183,0.6334,0.6349243856332702,0.36363636363636365,0.5,0.5404040404040404,0.375,0.5443037974683544,0.5125448028673835,0.4811320754716981,0.5068493150684932,0.5052631578947369,0.5543478260869565,0.5714285714285714,0.2826086956521739,0.475,0.6136363636363636,0.625,0.7,0.5869565217391305
tag_id_2_2741,42,104,174,67,79,269,109,79,52,93,89,89,41,45,56,50,45,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,0.5711451247165532,0.5275517751479291,0.5188102787686617,0.5864335041211852,0.522912994712386,0.5912024433050953,0.625999494992004,0.6136035891684025,0.639792899408284,0.4479708636836629,0.5953793712915036,0.5229768968564575,0.6362284354550862,0.6360493827160494,0.5310905612244898,0.48619999999999997,0.5441975308641975,0.5,0.5673076923076923,0.4885057471264368,0.6268656716417911,0.5569620253164557,0.5650557620817844,0.5596330275229358,0.4936708860759494,0.4423076923076923,0.43010752688172044,0.5056179775280899,0.5617977528089888,0.6585365853658537,0.6222222222222222,0.625,0.42,0.5333333333333333
tag_id_2_2787,41,103,155,69,79,265,114,80,20,93,92,93,40,46,56,50,46,4,4,4,4,4,4,4,4,3,4,3,2,2,2,2,2,2,0.6148126115407495,0.5917145819587144,0.6083870967741936,0.5783448855282503,0.5833199807723122,0.5532787468850124,0.6960987996306556,0.6604687499999999,0.53125,0.4514394727714187,0.33010396975425327,0.49994218984853744,0.4921875,0.48842155009451793,0.4870854591836734,0.4927999999999999,0.4146975425330812,0.6341463414634146,0.5631067961165048,0.6580645161290323,0.6376811594202898,0.5822784810126582,0.5320754716981132,0.7017543859649122,0.55,0.55,0.4946236559139785,0.33695652173913043,0.4946236559139785,0.475,0.41304347826086957,0.5178571428571429,0.4,0.3695652173913043
tag_id_2_284,36,103,156,58,79,266,109,71,21,91,92,87,40,45,54,50,45,3,5,3,3,4,3,4,4,3,4,5,4,4,4,5,6,3,0.6585648148148149,0.6579790743708173,0.6597633136094675,0.6486325802615933,0.6429258131709662,0.6167392164622081,0.5940998232472015,0.6280499900813331,0.6077097505668935,0.2575172080666587,0.595226843100189,0.6218126568899458,0.4246875,0.44246913580246916,0.3468792866941015,0.674,0.41160493827160494,0.6388888888888888,0.6310679611650486,0.6474358974358975,0.5862068965517241,0.6708860759493671,0.6127819548872181,0.6697247706422018,0.5774647887323944,0.5238095238095238,0.24175824175824176,0.532608695652174,0.5977011494252874,0.35,0.4222222222222222,0.35185185185185186,0.68,0.37777777777777777
tag_id_2_3026,20,79,153,31,79,244,100,53,18,93,90,92,29,36,56,50,46,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,0.14125,0.30660150616888304,0.26124567474048443,0.4344432882414151,0.32566896330716233,0.2135598629400699,0.27395000000000014,0.2379850480598077,0.2901234567901234,0.04208579026477044,0.20345679012345685,0.14349007561436677,0.15992865636147424,0.20331790123456794,0.08593749999999989,0.07760000000000011,0.06309073724007574,0.15,0.31645569620253167,0.26143790849673204,0.5161290322580645,0.31645569620253167,0.20491803278688525,0.24,0.22641509433962265,0.2222222222222222,0.043010752688172046,0.17777777777777778,0.15217391304347827,0.1724137931034483,0.1111111111111111,0.08928571428571429,0.08,0.06521739130434782
tag_id_2_3094,37,106,160,59,79,268,111,75,26,91,91,93,40,45,56,50,46,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,0.6782322863403945,0.5339533641865433,0.52271484375,0.6411950588911233,0.5680980612081397,0.6665529627979505,0.463558152747342,0.5372444444444444,0.470414201183432,0.08477237048665609,0.23668639053254437,0.3329864724245579,0.1846874999999999,0.22197530864197523,0.37133290816326525,0.5254,0.37547258979206055,0.6216216216216216,0.5283018867924528,0.46875,0.6440677966101694,0.5569620253164557,0.6828358208955224,0.46846846846846846,0.5733333333333334,0.46153846153846156,0.08791208791208792,0.26373626373626374,0.3870967741935484,0.15,0.2,0.32142857142857145,0.56,0.3695652173913043
tag_id_2_311,44,106,155,68,79,265,112,80,19,91,91,91,40,46,56,50,44,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0.3254132231404959,0.3064702741189036,0.4605411030176898,0.32601643598615915,0.34289376702451535,0.31428266286934836,0.34677933673469385,0.3963281249999999,0.5166204986149584,0.5126796280642434,0.5280159401038522,0.6318681318681318,0.65875,0.6651701323251418,0.665656887755102,0.6577999999999999,0.6469524793388429,0.3181818181818182,0.32075471698113206,0.4,0.29411764705882354,0.3037974683544304,0.3132075471698113,0.30357142857142855,0.3625,0.5263157894736842,0.4945054945054945,0.5054945054945055,0.5934065934065934,0.6,0.6086956521739131,0.5714285714285714,0.76,0.6363636363636364
tag_id_2_321,34,106,155,57,79,256,104,73,19,90,91,91,41,45,56,50,45,4,4,4,4,4,4,3,3,3,2,4,2,2,2,3,3,4,0.309688581314879,0.36151655393378423,0.38412070759625394,0.3427208371806708,0.32302515622496397,0.26883697509765625,0.28568786982248506,0.47860761869018587,0.3144044321329641,0.4990123456790123,0.5006037918125831,0.4970414201183432,0.44973230220107074,0.428641975308642,0.4972895408163265,0.3798,0.4027160493827161,0.3235294117647059,0.3490566037735849,0.33548387096774196,0.38596491228070173,0.34177215189873417,0.28515625,0.25961538461538464,0.5205479452054794,0.3684210526315789,0.6,0.5274725274725275,0.6153846153846154,0.4878048780487805,0.4444444444444444,0.5178571428571429,0.34,0.4222222222222222
tag_id_2_332,39,106,157,62,79,267,104,71,23,90,91,91,41,45,56,50,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.23175542406311633,0.3146582413670346,0.293987585703274,0.2191727367325702,0.3044383912834481,0.41858491492376104,0.610992973372781,0.4668716524499108,0.5378071833648392,0.4129012345679012,0.46196111580726973,0.4905808477237048,0.6213563355145746,0.6575308641975309,0.5907206632653061,0.48139999999999994,0.48123456790123453,0.2564102564102564,0.3113207547169811,0.28662420382165604,0.22580645161290322,0.25316455696202533,0.41198501872659177,0.6346153846153846,0.4788732394366197,0.5652173913043478,0.43333333333333335,0.5274725274725275,0.4725274725274725,0.6341463414634146,0.6666666666666666,0.5,0.56,0.5555555555555556
tag_id_2_3452,42,106,155,64,79,265,111,78,20,92,91,91,41,45,56,50,45,3,4,4,3,3,3,4,4,2,2,2,2,2,2,2,2,2,0.06944444444444442,0.0644802420790318,0.13417273673257013,0.0609130859375,0.04959141163275127,0.048152367390530415,0.23557341124908693,0.16831032215647612,0.42000000000000004,0.11241729678638945,0.04298997705591123,0.4984905204685425,0.3688280785246876,0.29234567901234576,0.375,0.21120000000000005,0.24716049382716054,0.07142857142857142,0.0660377358490566,0.14193548387096774,0.0625,0.02531645569620253,0.04905660377358491,0.21621621621621623,0.16666666666666666,0.4,0.11956521739130435,0.04395604395604396,0.5494505494505495,0.43902439024390244,0.26666666666666666,0.32142857142857145,0.24,0.28888888888888886
tag_id_2_3471,44,106,166,70,79,268,112,81,32,93,91,93,41,46,56,50,45,3,3,3,3,3,3,2,3,1,2,3,2,2,2,2,2,2,0.10872933884297509,0.11690103239587057,0.1358506314414284,0.09602040816326529,0.1412433904822944,0.13324933169971043,0.10140306122448983,0.14852918762383782,0,0.031737773152965554,0.12438111339210234,0.16608856515204073,0.3926234384295062,0.3523156899810964,0.23198341836734682,0.13019999999999987,0.021975308641975166,0.11363636363636363,0.11320754716981132,0.14457831325301204,0.1,0.1518987341772152,0.13432835820895522,0.10714285714285714,0.16049382716049382,0,0.03225806451612903,0.10989010989010989,0.1827956989247312,0.43902439024390244,0.41304347826086957,0.19642857142857142,0.1,0.022222222222222223
tag_id_2_40,30,105,200,47,79,285,105,66,97,89,91,90,41,45,52,50,45,3,4,4,3,3,2,3,3,3,2,3,2,1,2,3,2,2,0.4427777777777778,0.4531972789115647,0.4319124999999999,0.44884563150746937,0.34041019067457146,0.47153585718682667,0.5068934240362812,0.46418732782369154,0.6229673716654267,0.09601060472162604,0.3402366863905326,0.054012345679012475,0,0.06444444444444453,0.3592825443786982,0.2550000000000001,0.29234567901234576,0.5333333333333333,0.4,0.47,0.44680851063829785,0.3037974683544304,0.5017543859649123,0.5619047619047619,0.42424242424242425,0.6701030927835051,0.07865168539325842,0.32967032967032966,0.05555555555555555,0,0.06666666666666667,0.38461538461538464,0.26,0.3111111111111111
tag_id_2_414,43,106,166,70,79,268,114,81,39,92,91,93,40,46,56,50,46,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,0.5930232558139534,0.5970541117835528,0.5623276237480042,0.5975510204081633,0.5405383752603748,0.6388881153931834,0.6009541397353032,0.5408474317939339,0.6101249178172256,0.630671077504726,0.601920057964014,0.49947970863683666,0.5028125,0.48487712665406424,0.4669961734693877,0.46019999999999994,0.4444706994328922,0.5581395348837209,0.6320754716981132,0.5783132530120482,0.6571428571428571,0.5316455696202531,0.6865671641791045,0.6491228070175439,0.5555555555555556,0.5641025641025641,0.6413043478260869,0.6813186813186813,0.5161290322580645,0.575,0.5217391304347826,0.42857142857142855,0.58,0.43478260869565216
tag_id_2_419,39,96,158,59,79,268,108,76,22,92,92,92,41,45,56,50,45,4,4,4,4,4,4,4,4,3,4,4,2,2,2,2,4,3,0.3494411571334649,0.3824327256944444,0.3655463867969878,0.31269750071818436,0.3205415798750201,0.40467670973490766,0.17978395061728392,0.39828601108033246,0.3130165289256197,0.2352906427221172,0.3566871455576559,0.1405954631379962,0.34265318262938727,0.21456790123456781,0.23198341836734682,0.46619999999999995,0.37456790123456796,0.358974358974359,0.3541666666666667,0.379746835443038,0.3559322033898305,0.3291139240506329,0.41044776119402987,0.16666666666666666,0.2894736842105263,0.36363636363636365,0.2608695652173913,0.3804347826086957,0.15217391304347827,0.34146341463414637,0.15555555555555556,0.23214285714285715,0.54,0.4888888888888889
tag_id_2_487,41,105,176,68,79,271,114,79,57,93,92,90,41,46,55,50,45,4,4,4,4,3,4,4,4,3,2,2,3,2,2,3,2,3,0.5690065437239737,0.5209523809523808,0.5089908316115703,0.517409169550173,0.5160230732254446,0.5504214267234924,0.4015466297322252,0.36788976125620887,0.5040012311480455,0.3055266504798244,0.3803757088846882,0.043641975308642,0.024092801903628835,0.08317580340264641,0.2510743801652894,0.21120000000000005,0.3792592592592593,0.5365853658536586,0.4857142857142857,0.5227272727272727,0.4852941176470588,0.5189873417721519,0.5682656826568265,0.41228070175438597,0.35443037974683544,0.3508771929824561,0.2903225806451613,0.42391304347826086,0.044444444444444446,0.024390243902439025,0.08695652173913043,0.18181818181818182,0.2,0.4444444444444444
tag_id_2_502,33,104,156,52,79,263,102,72,20,89,91,88,40,45,54,50,44,3,3,3,3,3,4,3,3,3,4,4,4,2,4,4,4,4,0.47061524334251603,0.6190828402366864,0.5676569690992769,0.567862426035503,0.6461304278160551,0.5439069525365409,0.6066416762783544,0.5413773148148149,0.405,0.31264991793965413,0.2596908585919575,0.2974560950413222,0.15968749999999998,0.24123456790123443,0.4058641975308642,0.2986000000000001,0.4155475206611571,0.36363636363636365,0.6826923076923077,0.6153846153846154,0.6538461538461539,0.6329113924050633,0.5057034220532319,0.6274509803921569,0.5833333333333334,0.5,0.2696629213483146,0.27472527472527475,0.3068181818181818,0.175,0.2222222222222222,0.46296296296296297,0.34,0.4318181818181818
tag_id_2_58,31,105,155,52,79,266,110,72,19,91,91,89,40,45,56,50,46,3,5,5,5,5,4,4,4,3,3,4,3,4,4,4,4,4,0.3225806451612905,0.350702947845805,0.3068262226847034,0.4731878698224852,0.4044223682102228,0.30196732432585227,0.07095041322314044,0.09355709876543217,0.10110803324099737,0.3703055186571671,0.6090448013524936,0.6600807978790557,0.674375,0.6466666666666667,0.7034438775510203,0.6786,0.5756143667296787,0.2903225806451613,0.3619047619047619,0.3032258064516129,0.4807692307692308,0.43037974683544306,0.2894736842105263,0.07272727272727272,0.08333333333333333,0.10526315789473684,0.2967032967032967,0.5274725274725275,0.6853932584269663,0.8,0.6444444444444445,0.7678571428571429,0.74,0.5217391304347826
tag_id_2_633,44,106,155,70,79,265,112,81,19,90,91,92,41,46,56,50,45,1,3,3,2,2,2,2,3,2,2,2,2,2,2,2,3,3,0,0.08192417230331084,0.10503642039542138,0.06887755102040805,0.03725364524915875,0.06209327162691358,0.12496014030612246,0.13869836915104394,0.05124653739612173,0.2851234567901235,0.30382804009177633,0.27292060491493375,0.11451516954193952,0.10278827977315697,0.3565051020408163,0.3882,0.40666666666666684,0,0.08490566037735849,0.10967741935483871,0.07142857142857142,0.0379746835443038,0.06415094339622641,0.11607142857142858,0.14814814814814814,0.05263157894736842,0.2777777777777778,0.2857142857142857,0.30434782608695654,0.12195121951219512,0.06521739130434782,0.42857142857142855,0.46,0.4444444444444444
tag_id_2_661,44,106,184,70,79,272,112,81,57,93,91,92,41,46,56,50,46,3,3,4,3,4,3,4,3,4,4,3,3,3,3,3,2,3,0.3432334710743802,0.37909398362406554,0.3596260633270322,0.2951020408163264,0.3759814132350585,0.3239551794982698,0.46803252551020413,0.46342021033379066,0.5417051400430902,0.2737888773268585,0.18017147687477353,0.33199432892249525,0.32837596668649616,0.4158790170132326,0.1640625000000001,0.039200000000000124,0.1240548204158789,0.29545454545454547,0.3867924528301887,0.391304347826087,0.3142857142857143,0.35443037974683544,0.30514705882352944,0.5267857142857143,0.5308641975308642,0.5614035087719298,0.22580645161290322,0.16483516483516483,0.32608695652173914,0.3170731707317073,0.391304347826087,0.14285714285714285,0.04,0.13043478260869565
tag_id_2_694,37,106,198,59,79,280,111,74,95,93,91,92,41,43,55,49,46,3,3,3,1,2,1,2,1,3,2,1,1,1,1,1,1,1,0.05295836376917451,0.027990388038448,0.03979185797367624,0,0.012578112481974157,0,0.02666179693206705,0,0.6214404432132964,0.04208579026477044,0,0,0,0,0,0,0,0.05405405405405406,0.02830188679245283,0.04040404040404041,0,0.012658227848101266,0,0.02702702702702703,0,0.6105263157894737,0.043010752688172046,0,0,0,0,0,0,0
tag_id_2_700,44,106,155,70,79,265,114,81,19,93,91,93,41,46,56,50,46,2,2,2,3,2,2,1,2,2,2,3,3,3,3,3,3,3,0.21875,0.12335350658597366,0.20031217481789798,0.09561224489795916,0.17184746034289367,0.1134638661445353,0,0.09388812680993741,0.41135734072022156,0.06243496357960443,0.09509721048182596,0.1699040351485721,0.23765615704937537,0.25118147448015105,0.3091517857142858,0.058600000000000096,0.12381852551984873,0.25,0.11320754716981132,0.22580645161290322,0.1,0.16455696202531644,0.12075471698113208,0,0.09876543209876543,0.47368421052631576,0.06451612903225806,0.0989010989010989,0.1827956989247312,0.2682926829268293,0.2826086956521739,0.32142857142857145,0.06,0.13043478260869565
tag_id_2_705,41,103,155,66,79,265,110,78,21,91,91,91,41,46,56,50,45,5,5,5,5,5,5,5,4,4,4,5,3,3,3,3,3,4,0.674301011302796,0.7323970213969271,0.7119875130072841,0.7148760330578512,0.6968434545745874,0.6506158775364899,0.723801652892562,0.6922255095332019,0.5068027210884354,0.6395966670691945,0.6741335587489433,0.13337761139958937,0.17816775728732892,0.3447542533081285,0.13376913265306123,0.18320000000000003,0.4950617283950617,0.6585365853658537,0.7864077669902912,0.7548387096774194,0.7727272727272727,0.6962025316455697,0.6641509433962264,0.6636363636363637,0.6025641025641025,0.6190476190476191,0.6813186813186813,0.6813186813186813,0.14285714285714285,0.17073170731707318,0.43478260869565216,0.10714285714285714,0.16,0.4444444444444444
tag_id_2_749,32,104,163,58,79,268,109,73,26,89,91,88,40,46,55,50,45,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,0.53173828125,0.5087370562130177,0.5477247920508864,0.4445600475624256,0.5205095337285692,0.46425289596792163,0.5355188957158488,0.5861324826421468,0.28624260355029596,0.3079787905567478,0.10530129211447892,0.5051007231404958,0.31999999999999984,0.32774102079395084,0.4117355371900826,0.2662000000000001,0.37456790123456785,0.5625,0.5384615384615384,0.5153374233128835,0.41379310344827586,0.5063291139240507,0.4291044776119403,0.5045871559633027,0.6438356164383562,0.2692307692307692,0.3146067415730337,0.10989010989010989,0.5681818181818182,0.35,0.32608695652173914,0.4,0.26,0.37777777777777777
tag_id_2_786,41,105,154,69,79,265,112,81,19,92,91,93,41,46,56,50,46,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0.19958358120166564,0.3040816326530613,0.2916807218755272,0.21077504725897922,0.18426534209261325,0.2385688857244571,0.18953284438775497,0.1506630086877001,0.5429362880886428,0.18519612476370506,0.1231735297669363,0.19192970285582156,0.19541939321832236,0.19376181474480159,0.16262755102040827,0.21120000000000005,0.1405954631379962,0.21951219512195122,0.2571428571428571,0.2922077922077922,0.15942028985507245,0.17721518987341772,0.25660377358490566,0.19642857142857142,0.16049382716049382,0.5789473684210527,0.20652173913043478,0.10989010989010989,0.21505376344086022,0.17073170731707318,0.21739130434782608,0.14285714285714285,0.2,0.15217391304347827
